Tick	Model	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Layer9	Layer10	Layer11	Layer12	Layer13	Layer14	Layer15	Layer16	Layer17	Layer18	Layer19	Layer20
172	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
173	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
174	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
175	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
176	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
177	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
178	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
179	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
180	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
181	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
182	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
183	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
184	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
185	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
186	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
187	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
188	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
189	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
190	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
191	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
192	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
193	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
194	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
195	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
196	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
197	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
198	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
199	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
200	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
201	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
202	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
203	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
204	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
205	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
206	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
207	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
208	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
209	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
210	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
211	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
212	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
213	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
214	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
215	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
216	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
217	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
218	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
219	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
220	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
221	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
222	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
223	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
224	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
225	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
226	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
227	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
228	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
229	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
230	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
231	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
232	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
233	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
234	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
235	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
236	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
237	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
238	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
239	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
240	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
241	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
242	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
243	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
244	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
245	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
246	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
247	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
248	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
249	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
250	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
251	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
252	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
253	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
254	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
255	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
256	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
257	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
258	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
259	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
260	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
261	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
262	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
263	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
264	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
265	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
266	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
267	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
268	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
269	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
270	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
271	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
272	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
273	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
274	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
275	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
276	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
277	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
278	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
279	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
280	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
281	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
282	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
283	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
284	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
285	3D	1	0.9025423	0.823848809	0.752904281	0.689039632	0.631653141	0.580204704	0.53421063	0.493238972	0.456905356	0.424869276	0.396830832	0.372527868	0.351733479	0.334253866	0.319926513	0.308618658	0.30022606	0.294672034	0.291906738
