Tick	Model	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Layer9	Layer10	Layer11	Layer12	Layer13	Layer14	Layer15	Layer16	Layer17	Layer18	Layer19	Layer20
228	3D	1	0.819914769	0.673202701	0.553770929	0.456674068	0.377925479	0.314287629	0.263162616	0.22242851	0.190441066	0.165493777	0.146337365	0.132123393	0.122104061	0.114419507	0.108598446	0.10418594	0.101080402	0.099234111	0.098621428
229	3D	1	0.82054583	0.6743431	0.554755251	0.45732342	0.378269836	0.314337652	0.262760387	0.221595977	0.189167936	0.163954447	0.144950788	0.131702053	0.121952383	0.114471628	0.108673779	0.104282501	0.101190211	0.099349449	0.098738089
230	3D	1	0.820806674	0.674949937	0.555831806	0.458592206	0.380902334	0.314793784	0.262607031	0.221195783	0.188644581	0.163579922	0.145212986	0.130620382	0.121407376	0.113999429	0.108397714	0.104138719	0.101127309	0.09933044	0.098733025
231	3D	1	0.820475627	0.674231495	0.555083541	0.458368464	0.379193837	0.315158063	0.263298057	0.222169203	0.189679281	0.165246448	0.145195319	0.13111912	0.121521049	0.1139859	0.108337618	0.104058127	0.10103924	0.099241001	0.098643686
232	3D	1	0.820606196	0.674607608	0.555498793	0.458886675	0.38113374	0.31514529	0.263180008	0.221971749	0.189728595	0.165609223	0.145965325	0.132307117	0.121497552	0.114263004	0.108472946	0.104086286	0.101010538	0.099186221	0.098581455
233	3D	1	0.82045543	0.674680773	0.557918857	0.458255777	0.378738944	0.314662613	0.263114499	0.222088667	0.19033128	0.164213576	0.145111348	0.131666262	0.121408826	0.113867885	0.108074184	0.103738999	0.100715379	0.098925712	0.098332821
234	3D	1	0.825058486	0.675214166	0.555678213	0.460573595	0.379477022	0.31495027	0.263412702	0.222091146	0.189860337	0.164966734	0.14588084	0.131547615	0.121619214	0.113798155	0.107915309	0.103541976	0.100493249	0.098688226	0.098090182
235	3D	1	0.820904777	0.675105838	0.555543945	0.458020085	0.378647095	0.314458335	0.262870403	0.221757413	0.189470142	0.164347153	0.145635102	0.130564171	0.120522747	0.112996173	0.107397956	0.103166189	0.100184252	0.09840914	0.097819683
236	3D	1	0.820442153	0.674088823	0.554844754	0.457572311	0.378488816	0.314341912	0.262752833	0.221660683	0.189261486	0.164214887	0.14510192	0.131106862	0.120059696	0.112787404	0.107207408	0.102961707	0.099964816	0.098180139	0.097587494
237	3D	1	0.820028566	0.673498862	0.554232624	0.456834574	0.377796157	0.313961504	0.26213507	0.220962403	0.189235801	0.163185811	0.144484821	0.129878981	0.120071057	0.112709778	0.107049497	0.102782525	0.0997848	0.098002335	0.097410616
238	3D	1	0.819637739	0.672693152	0.553093621	0.455900345	0.377114305	0.313492936	0.261718774	0.220395053	0.187847276	0.162641624	0.143167396	0.128834858	0.119185554	0.111515218	0.106519212	0.102454414	0.099532922	0.097781631	0.097198622
239	3D	1	0.819625326	0.672607011	0.552906064	0.455597044	0.376636116	0.312696799	0.261176497	0.219988963	0.187476616	0.162312459	0.143484976	0.130056692	0.119776651	0.112214969	0.106617219	0.102400913	0.09943382	0.09766771	0.097081138
240	3D	1	0.82182549	0.677643077	0.554556746	0.456391011	0.377209192	0.313115868	0.261630688	0.22061736	0.188147041	0.162593533	0.143297872	0.128740276	0.118484912	0.111708496	0.106323861	0.102183058	0.099250871	0.097502032	0.096920835
241	3D	1	0.820084599	0.673029397	0.553174071	0.455706798	0.376628317	0.312689348	0.261258102	0.220212324	0.187984264	0.163579709	0.144194056	0.129122871	0.119160619	0.111451867	0.10595299	0.101855828	0.09897363	0.097255927	0.096684994
242	3D	1	0.820298838	0.674121943	0.55400893	0.45647646	0.377550309	0.31317315	0.261468154	0.220238018	0.187761396	0.16266278	0.143405487	0.129182125	0.11882484	0.11142908	0.105921764	0.101782884	0.098866992	0.097128888	0.096551177
243	3D	1	0.820440438	0.674393519	0.554333122	0.456643779	0.377390079	0.313366359	0.262004856	0.220687343	0.188355496	0.164072894	0.144900402	0.129521978	0.119432028	0.111598465	0.106023792	0.101835942	0.098883234	0.097123289	0.096538429
244	3D	1	0.822026091	0.675381436	0.555644249	0.458448206	0.378884183	0.3144668	0.262518752	0.22116074	0.188811739	0.164291894	0.144198398	0.129636979	0.119628336	0.11168274	0.106423106	0.102172609	0.099134475	0.097319348	0.096716003
245	3D	1	0.820518829	0.674039801	0.554829986	0.45783274	0.379070144	0.315140125	0.263144818	0.221509919	0.188739724	0.1631915	0.143722733	0.129845134	0.119247	0.112164321	0.106565735	0.102285467	0.099265216	0.097466884	0.096869614
246	3D	1	0.820311203	0.673691552	0.554308489	0.457272593	0.378727205	0.314692154	0.263170974	0.222347861	0.190211419	0.164923625	0.144436762	0.129756384	0.120017155	0.112619489	0.106876031	0.102529233	0.099471138	0.097651784	0.09704769
247	3D	1	0.820268023	0.673374529	0.553795029	0.456638706	0.377769974	0.313991932	0.262823211	0.221673777	0.189308205	0.164072807	0.144676291	0.130487219	0.120942129	0.113278799	0.107386721	0.102950276	0.099835221	0.097983566	0.097368967
248	3D	1	0.821089177	0.673853005	0.554148536	0.456945564	0.37790774	0.313950229	0.262657406	0.221970087	0.189600252	0.16523737	0.145260964	0.131558475	0.121222124	0.113584044	0.10767294	0.103223893	0.100109843	0.098263238	0.097651009
249	3D	1	0.820103113	0.673620355	0.554049125	0.45680091	0.377781038	0.313733265	0.262155153	0.221004316	0.188575618	0.163386635	0.144330656	0.130141775	0.120201011	0.113225244	0.107526407	0.1031872	0.100138955	0.098328658	0.097728106
250	3D	1	0.821276851	0.674373331	0.554988222	0.458149743	0.378796718	0.314341181	0.26250911	0.221197183	0.188552453	0.163305536	0.144352527	0.130754817	0.120493915	0.112695591	0.107135704	0.102952829	0.100000684	0.098239537	0.097653966
251	3D	1	0.819942022	0.673239316	0.553720264	0.456519402	0.377631246	0.313690135	0.2623358	0.221575987	0.189262861	0.164233257	0.145665699	0.130668309	0.120289538	0.112314051	0.107158988	0.103004622	0.100032688	0.098255071	0.0976638
252	3D	1	0.820156967	0.673680992	0.554035794	0.456601497	0.377371303	0.313306799	0.261785012	0.220732025	0.188442206	0.163545938	0.144762407	0.130960457	0.12066402	0.112921284	0.107242018	0.102986047	0.099997003	0.098219235	0.097628964
253	3D	1	0.819902491	0.673136664	0.553597664	0.456356744	0.377479632	0.313843511	0.262239581	0.22126155	0.189302831	0.164932434	0.145089341	0.13076566	0.120707429	0.113080404	0.107318384	0.103009726	0.099993189	0.098202231	0.097608024
254	3D	1	0.821259329	0.674344594	0.554940111	0.457937641	0.378347411	0.313993284	0.262299529	0.221154739	0.188844022	0.163901732	0.144637938	0.130395597	0.120181156	0.113010989	0.107355692	0.103045783	0.100010322	0.098205265	0.097606185
255	3D	1	0.821538387	0.676147265	0.555550729	0.457713069	0.378429981	0.314342998	0.262502221	0.221102121	0.188473579	0.163237673	0.144069914	0.1296987	0.119887692	0.112705562	0.107123581	0.102883045	0.099893728	0.098113828	0.097522668
256	3D	1	0.821591239	0.675048816	0.555959895	0.45800217	0.378606083	0.314408373	0.262752438	0.221371178	0.188678007	0.163173204	0.143792199	0.12922849	0.118887544	0.11224235	0.106861672	0.102715065	0.099770214	0.098009996	0.097424406
257	3D	1	0.820380124	0.674576846	0.557989633	0.45815196	0.378548408	0.314301264	0.262504947	0.22116838	0.188309606	0.162663533	0.143282953	0.129183667	0.118681917	0.111961387	0.106671879	0.102577047	0.099659131	0.097912481	0.0973311
258	3D	1	0.820235786	0.673831587	0.554719778	0.457998438	0.378424262	0.314062687	0.262281922	0.221030677	0.189132461	0.162787611	0.143359962	0.129736586	0.119544262	0.112042214	0.106498768	0.102389265	0.099502667	0.097780909	0.097208156
259	3D	1	0.820588937	0.674326068	0.555489972	0.458212938	0.380642326	0.314590132	0.262410963	0.220969389	0.188322337	0.162930724	0.14365071	0.129491066	0.119182787	0.112232969	0.106762769	0.102569579	0.099602245	0.097832706	0.097244662
260	3D	1	0.820573391	0.674545426	0.555481494	0.457708201	0.37830585	0.3140841	0.262518198	0.221557744	0.189368266	0.163462844	0.143896008	0.129966148	0.119635443	0.112244788	0.106718788	0.102525331	0.099565749	0.097802551	0.097216822
261	3D	1	0.82031295	0.674116277	0.555352689	0.457822905	0.378570026	0.314413459	0.262655337	0.221357233	0.188789038	0.163150372	0.143789729	0.129898518	0.119011637	0.111457965	0.106410494	0.102323087	0.099399905	0.097652276	0.097071108
262	3D	1	0.820397485	0.674116382	0.55500227	0.45814368	0.379732321	0.315029515	0.263153154	0.22144789	0.188578269	0.163150134	0.14383945	0.12935616	0.118806831	0.111800918	0.106374061	0.102228329	0.099293475	0.097541927	0.096959605
263	3D	1	0.820352287	0.674016646	0.55475675	0.457761442	0.379322815	0.316825992	0.263559299	0.221666285	0.188795654	0.163230989	0.143747307	0.129494529	0.119288086	0.111213735	0.106137234	0.102083841	0.099185712	0.097450266	0.096872557
264	3D	1	0.820881319	0.675408823	0.556137008	0.459170469	0.379902328	0.315581911	0.26374719	0.221973022	0.188827447	0.163011854	0.143396092	0.128990018	0.119089713	0.111696173	0.106117702	0.101953077	0.099037969	0.097306442	0.096731735
265	3D	1	0.820233613	0.673827727	0.554574576	0.457552606	0.378586082	0.314688456	0.262751279	0.221410303	0.18896082	0.16379146	0.144207201	0.129286638	0.118827189	0.111681505	0.106092323	0.101882304	0.098928246	0.097173152	0.096590745
266	3D	1	0.82016814	0.673691362	0.554047998	0.456750726	0.377759756	0.314045412	0.262395662	0.221375377	0.189134653	0.163684447	0.144967918	0.129896828	0.119553646	0.111785743	0.106091388	0.101843563	0.098870022	0.097104596	0.096518863
267	3D	1	0.821018168	0.673779718	0.553922246	0.45650791	0.377457368	0.313544039	0.261960204	0.220770018	0.188439577	0.164094952	0.144113662	0.13008629	0.118777724	0.110951504	0.105840081	0.101707114	0.098754803	0.096992372	0.096406817
268	3D	1	0.819839158	0.673127267	0.553807836	0.456943809	0.37749265	0.313244049	0.261521361	0.220302197	0.187880071	0.162816972	0.14365583	0.129218087	0.118674114	0.110805044	0.105739016	0.101608112	0.098642289	0.096867994	0.096278075
269	3D	1	0.819569399	0.672566563	0.552908253	0.455639625	0.376720356	0.312894939	0.26153026	0.220692009	0.18832892	0.163796082	0.143879537	0.12943777	0.119317957	0.110980256	0.105723114	0.101522387	0.098528727	0.096742712	0.096149452
270	3D	1	0.819843455	0.673122747	0.553687332	0.456320997	0.377464454	0.314853519	0.261854926	0.220448399	0.188118005	0.163235827	0.144491096	0.129778339	0.118438306	0.111130513	0.105631414	0.101419238	0.098434192	0.096653415	0.096061651
271	3D	1	0.819860529	0.673077366	0.553489302	0.456089858	0.376995646	0.312999481	0.261504304	0.220357025	0.187911915	0.162771033	0.143522802	0.128953403	0.118027757	0.110513614	0.105471537	0.1013316	0.09835856	0.096580352	0.095989177
272	3D	1	0.820062542	0.673527102	0.554144008	0.456751177	0.377780592	0.313835787	0.262518317	0.2211542	0.18822651	0.162591808	0.143197783	0.129350525	0.118799735	0.110598882	0.105498911	0.101351545	0.098369107	0.096582531	0.095988137
273	3D	1	0.820333327	0.674204441	0.554168569	0.456785979	0.378045951	0.313778771	0.262313557	0.221558087	0.188805915	0.163953244	0.143722411	0.129033311	0.118442809	0.111593474	0.105960914	0.101613757	0.098536663	0.096703562	0.096094872
274	3D	1	0.82000737	0.673385057	0.553961695	0.456845952	0.377592911	0.313367344	0.261713582	0.220473176	0.187806079	0.162507475	0.143885429	0.129033511	0.119041522	0.111620243	0.1060097	0.101716814	0.098671681	0.096852955	0.096248195
275	3D	1	0.820109931	0.673621111	0.554242725	0.457168802	0.377854246	0.313546332	0.261637768	0.220150979	0.1875112	0.162799208	0.14280431	0.128779838	0.118840729	0.111369632	0.105834808	0.101641341	0.098672886	0.09689909	0.096308888
276	3D	1	0.820296412	0.673387185	0.55369877	0.45639276	0.377328124	0.313387496	0.261815914	0.220334812	0.187520591	0.162081611	0.142632363	0.128918639	0.118671625	0.110971804	0.105577914	0.101496309	0.098593745	0.096854395	0.096274978
277	3D	1	0.819706649	0.672855416	0.553423504	0.456507019	0.377199527	0.313244567	0.261989443	0.220721175	0.188187252	0.162701574	0.143005015	0.128445668	0.118071519	0.110497594	0.105514031	0.101453153	0.098539041	0.096794778	0.096214556
278	3D	1	0.819874769	0.672992186	0.553402615	0.456158723	0.376966385	0.312921725	0.2614535	0.220348616	0.187764553	0.162269024	0.142845549	0.128380203	0.118100923	0.111060371	0.105578175	0.101397437	0.098445846	0.096687866	0.096103997
279	3D	1	0.820142497	0.673619892	0.553909875	0.456421625	0.377202317	0.313059892	0.261399854	0.220172286	0.187673958	0.163049937	0.14306017	0.12819179	0.117832676	0.110397745	0.105352444	0.101259407	0.098332662	0.096583359	0.09600172
280	3D	1	0.820001012	0.673201535	0.553591394	0.456211358	0.37716919	0.313352157	0.261511065	0.220091979	0.18747953	0.162355902	0.144028311	0.129607332	0.119128009	0.111394523	0.10574549	0.101461703	0.098441865	0.096645506	0.09604932
281	3D	1	0.819816526	0.673031962	0.553526183	0.456294494	0.377092247	0.312975659	0.261306964	0.220070344	0.187399921	0.162059377	0.142856344	0.128856204	0.118618243	0.111533789	0.105878952	0.101587835	0.098566819	0.096768692	0.096171504
282	3D	1	0.819966098	0.673288686	0.553751908	0.456457417	0.377155908	0.312870257	0.261101695	0.219781593	0.187192287	0.161881201	0.14283994	0.129346165	0.119073991	0.111487442	0.105860728	0.10161561	0.098624465	0.09684275	0.096250815
283	3D	1	0.820291054	0.673369853	0.553683564	0.456400051	0.377534345	0.313799403	0.261806695	0.220266325	0.187570581	0.162344042	0.143161865	0.129630608	0.118654365	0.111388413	0.105785231	0.101569163	0.098605199	0.09684106	0.09625509
284	3D	1	0.819892626	0.673201789	0.553822891	0.456840107	0.378284627	0.314282	0.263774986	0.221215085	0.188281081	0.162996969	0.143913937	0.130180214	0.119070187	0.111738719	0.105974736	0.101649448	0.098628082	0.096838051	0.096244799
285	3D	1	0.819693368	0.672841335	0.553390743	0.456404865	0.37780143	0.313615712	0.261967205	0.220741948	0.188183412	0.162949505	0.144423639	0.12945434	0.118671444	0.110579324	0.105480454	0.101407112	0.098495314	0.096752457	0.096172453
286	3D	1	0.820118119	0.673458805	0.554117393	0.457335381	0.378444994	0.315884887	0.263212216	0.221228764	0.188481409	0.163070975	0.144168266	0.129002165	0.118874866	0.11103862	0.105330724	0.101166751	0.098270546	0.096552007	0.0959816
287	3D	1	0.820060882	0.673460604	0.553662408	0.456196639	0.377131806	0.313271215	0.262055454	0.220927603	0.188234946	0.1630953	0.143687226	0.129835022	0.118633622	0.111149811	0.105502682	0.101253678	0.098269577	0.09649607	0.095907533
288	3D	1	0.81987404	0.673066963	0.553292743	0.455855516	0.376828114	0.312841179	0.261365863	0.220155558	0.187678584	0.162511921	0.143459465	0.128956029	0.118243832	0.110657841	0.105493682	0.10130868	0.098320276	0.09653632	0.095943559
289	3D	1	0.819940578	0.672950575	0.553256314	0.456021644	0.377265471	0.312997286	0.261386986	0.220266162	0.187718794	0.162459532	0.143360182	0.129435264	0.118967857	0.111305382	0.105689392	0.101414388	0.098391934	0.096590724	0.095992418
290	3D	1	0.819926594	0.672958238	0.553195548	0.455829567	0.376862677	0.312807543	0.261271428	0.220174588	0.187842684	0.163324501	0.143148078	0.1287985	0.118384314	0.110897082	0.105712445	0.101489024	0.098471076	0.096669819	0.096071417
291	3D	1	0.820133485	0.673525945	0.553981255	0.456740577	0.377873831	0.313364882	0.261504038	0.220181081	0.18760002	0.162265138	0.142960923	0.128767821	0.118859215	0.111485987	0.105890236	0.101616892	0.098592796	0.096789241	0.096189898
292	3D	1	0.820457508	0.674149373	0.554757944	0.45723941	0.378080581	0.314012689	0.26192711	0.220414259	0.187723856	0.162320191	0.143068576	0.129287642	0.11882951	0.111286707	0.105779694	0.101610919	0.098656372	0.096889381	0.096301223
293	3D	1	0.820344724	0.673961162	0.55480247	0.456848606	0.377447073	0.313379501	0.261839137	0.220597947	0.187985067	0.162801624	0.144248243	0.129421409	0.118710278	0.111604049	0.106043151	0.101796056	0.098796742	0.097009901	0.096416337
294	3D	1	0.821020408	0.673754901	0.55386495	0.456489502	0.377588452	0.313881956	0.261962848	0.220536308	0.187934882	0.162707217	0.143672108	0.129747593	0.119740502	0.112052004	0.106324315	0.102007689	0.098972105	0.097166666	0.096567313
295	3D	1	0.820922468	0.677480671	0.554975427	0.457185539	0.378400957	0.31427242	0.262664859	0.221543482	0.188893521	0.163619462	0.144679222	0.130932291	0.120259269	0.112377964	0.106614899	0.102275599	0.099217483	0.097395854	0.096790721
296	3D	1	0.820634323	0.674214078	0.554563796	0.457244782	0.378411526	0.314630597	0.262995814	0.222784198	0.189384759	0.164006021	0.145266245	0.130580684	0.119156041	0.111262807	0.106334392	0.102259898	0.099306883	0.097530928	0.09693904
297	3D	1	0.819935725	0.673238774	0.55373342	0.456640819	0.378133534	0.315191124	0.264643687	0.22221974	0.189398906	0.164091355	0.145167458	0.130935147	0.120050021	0.112861368	0.107092522	0.102697184	0.099602139	0.097761706	0.097150902
298	3D	1	0.819923952	0.673068186	0.553506737	0.456401797	0.377789323	0.313696491	0.262322594	0.221603531	0.190177841	0.164368849	0.145132481	0.131311482	0.120052947	0.112968768	0.107288969	0.102946074	0.099875756	0.098044417	0.09743565
299	3D	1	0.82012245	0.673444227	0.553726543	0.456345001	0.377457687	0.313848295	0.262685978	0.221860984	0.189278616	0.164017301	0.145387857	0.130439944	0.119903853	0.112273991	0.107151868	0.102999293	0.100013733	0.098221483	0.097624288
300	3D	1	0.820405097	0.674699058	0.558346949	0.457964432	0.377998596	0.313752724	0.262256702	0.221291471	0.189104907	0.164228223	0.145872431	0.130853845	0.120707165	0.11318409	0.107591166	0.103294808	0.100243844	0.098421929	0.09781625
301	3D	1	0.819958196	0.673271504	0.553885338	0.456909183	0.378451991	0.316124477	0.263124432	0.221567994	0.188959911	0.163834972	0.145042457	0.130830512	0.120542706	0.112891053	0.107665326	0.103411836	0.100365054	0.098542903	0.09793695
302	3D	1	0.820670755	0.674844166	0.554950256	0.457612981	0.378990802	0.316603018	0.263915634	0.222414654	0.189664848	0.164559258	0.145696568	0.131853258	0.121959581	0.11396068	0.108106644	0.103681365	0.10056384	0.098708915	0.098093138
303	3D	1	0.820242727	0.674070655	0.554066013	0.456688877	0.377852498	0.314162317	0.262989615	0.222068524	0.190054986	0.164869751	0.14596108	0.131878262	0.121904263	0.114314595	0.108390483	0.10391359	0.100773137	0.098908851	0.098290502
304	3D	1	0.819879692	0.673124728	0.55371436	0.456740437	0.378140254	0.314642749	0.263237288	0.222311367	0.189643503	0.164357944	0.145257325	0.131529317	0.120985369	0.113872032	0.108240801	0.103913614	0.100847637	0.099017911	0.098409645
305	3D	1	0.820348654	0.674030915	0.554614348	0.457170029	0.378027818	0.314071533	0.262675153	0.221845143	0.190322995	0.164326413	0.145157987	0.131226896	0.121757476	0.11426976	0.108430279	0.104020166	0.100925425	0.099087418	0.098477625
306	3D	1	0.821385783	0.674513075	0.554957739	0.457665989	0.378693751	0.314489969	0.262906395	0.221929818	0.189226034	0.163931985	0.144899159	0.131438422	0.121417389	0.113917015	0.108261021	0.103956175	0.100911649	0.09909529	0.098491488
307	3D	1	0.820971886	0.675242883	0.555629521	0.458057758	0.378941575	0.315066229	0.263168578	0.22185588	0.18954597	0.165261404	0.145547599	0.131351436	0.121048927	0.113890712	0.108216371	0.103919167	0.100893747	0.099092227	0.098493739
308	3D	1	0.821114439	0.675188543	0.555314284	0.45793424	0.378830377	0.314953334	0.263525778	0.222366517	0.189485393	0.164114453	0.145053266	0.130981363	0.121306537	0.11368291	0.108110115	0.103868157	0.100862392	0.099067407	0.098470494
309	3D	1	0.820290581	0.674045784	0.555224786	0.457653456	0.378531592	0.314501383	0.263008326	0.221933544	0.189522713	0.164280902	0.144986218	0.131057806	0.121305598	0.113201528	0.108010115	0.103834995	0.10084233	0.09904904	0.09845202
310	3D	1	0.820045248	0.673490786	0.554222185	0.457100227	0.378285017	0.314463833	0.263058849	0.222081657	0.189384931	0.164009552	0.144928712	0.131424841	0.120707602	0.113095319	0.107583448	0.103543296	0.100656858	0.098919566	0.098339708
311	3D	1	0.820464659	0.673835106	0.55423208	0.456889756	0.377920093	0.3141708	0.26307938	0.221968792	0.189451646	0.164109184	0.145388482	0.13057785	0.119939813	0.112964164	0.107592977	0.103481536	0.100561477	0.098814341	0.098232719
312	3D	1	0.820060016	0.67348101	0.553951923	0.45675413	0.377658249	0.313744403	0.262486494	0.221882897	0.190259969	0.164159828	0.144609551	0.130766848	0.119729593	0.112793366	0.107494782	0.103393131	0.100468044	0.098716432	0.098133309
313	3D	1	0.820289437	0.673641025	0.554216772	0.456922923	0.378049749	0.314436115	0.262727997	0.221511206	0.189144092	0.163698799	0.144430708	0.130077468	0.120413183	0.112445103	0.107421898	0.103346687	0.100417037	0.098660267	0.098075317
314	3D	1	0.820050656	0.673241847	0.553634151	0.456380684	0.377494398	0.313694045	0.262173473	0.221007079	0.18854199	0.163430447	0.144751225	0.131367401	0.120833515	0.112502282	0.107419319	0.103319963	0.100378118	0.098615611	0.098028981
315	3D	1	0.820598411	0.674384102	0.554519724	0.456887223	0.377719079	0.313794562	0.262458609	0.221500138	0.188820044	0.163400694	0.144222727	0.130195363	0.120455837	0.112929322	0.107417841	0.103258737	0.100318457	0.098562489	0.097978354
316	3D	1	0.820308265	0.673905732	0.55445906	0.457107587	0.378004149	0.314021873	0.262506987	0.221377651	0.188967605	0.163696608	0.144524424	0.130235853	0.120214584	0.113220195	0.107615903	0.103367228	0.100376252	0.098595303	0.098003653
317	3D	1	0.820267205	0.674095431	0.554057413	0.456621086	0.377747788	0.314169827	0.263260267	0.222213467	0.189470831	0.164299084	0.145152179	0.130991273	0.120625239	0.112824849	0.107384083	0.10324704	0.10030631	0.098546609	0.097960921
318	3D	1	0.820526329	0.674593442	0.554694725	0.4571086	0.377876907	0.313909629	0.26258447	0.221786694	0.189299272	0.164030476	0.144617153	0.130336366	0.120314428	0.112214622	0.106625329	0.103023733	0.100202751	0.098473621	0.097894209
319	3D	1	0.820362689	0.674256694	0.55529631	0.457818853	0.378682582	0.314685244	0.263066058	0.221807619	0.189412077	0.164125349	0.144484647	0.130211837	0.1197482	0.112544783	0.107321686	0.103232544	0.100290347	0.098521706	0.097932148
320	3D	1	0.819870946	0.673149083	0.553711418	0.456542275	0.377734793	0.314112734	0.263075005	0.221480989	0.18870917	0.163343351	0.144289016	0.130890664	0.120865519	0.113357575	0.107651827	0.103365076	0.100353349	0.098561239	0.097966018
321	3D	1	0.81980143	0.673029294	0.553549675	0.456211147	0.377214955	0.313386869	0.26212168	0.22126143	0.189811024	0.164017918	0.145462927	0.130634881	0.120977737	0.113371092	0.107665318	0.103361097	0.100339975	0.098545924	0.097950763
322	3D	1	0.81991534	0.673174033	0.5536967	0.456437908	0.377447702	0.313508913	0.262146774	0.221343267	0.18897674	0.163707874	0.144400418	0.130203154	0.120799239	0.113482295	0.107786209	0.103472616	0.100436998	0.098630599	0.098030719
323	3D	1	0.819969324	0.673110017	0.553506266	0.45625393	0.37726379	0.313404196	0.262140269	0.221385354	0.188943238	0.164455757	0.144657787	0.130359354	0.120007996	0.113035229	0.107615344	0.10341734	0.100430478	0.098645231	0.098051461
324	3D	1	0.8199961	0.673425288	0.554158687	0.457063347	0.377982906	0.313893177	0.262338778	0.221249484	0.188915102	0.16387206	0.145036322	0.130842005	0.120543567	0.113413285	0.107840234	0.103563761	0.10052945	0.098716736	0.098113873
325	3D	1	0.820146777	0.673750647	0.55466771	0.457695927	0.378594545	0.314482082	0.262829747	0.221678058	0.189289414	0.164122525	0.145025809	0.131038673	0.121337666	0.114074994	0.108332929	0.103940238	0.100834731	0.098983397	0.098368235
326	3D	1	0.819935955	0.6734416	0.554528563	0.457091981	0.378069605	0.314227521	0.262858651	0.221911743	0.189305209	0.164095889	0.145260381	0.132212149	0.122284007	0.11455498	0.108652113	0.104204736	0.101078604	0.099219287	0.098602009
327	3D	1	0.820219194	0.673713961	0.553975029	0.45644795	0.377305545	0.313383185	0.262038383	0.220961991	0.188636473	0.163779187	0.145268322	0.131641098	0.122119027	0.11436066	0.108534948	0.104157809	0.101087662	0.099263754	0.098658487
328	3D	1	0.820083781	0.673588759	0.554401103	0.457420279	0.377924971	0.313745285	0.262193617	0.221056966	0.188506246	0.163338488	0.144541902	0.131202871	0.121133928	0.113774398	0.108153329	0.10390588	0.100913499	0.099130877	0.098538565
329	3D	1	0.820115983	0.673685464	0.55464217	0.457714341	0.378991752	0.31459691	0.262649246	0.221471495	0.189919811	0.164263479	0.145859047	0.131167711	0.121198086	0.113615102	0.10786923	0.103590695	0.100607819	0.098841492	0.098256153
330	3D	1	0.819834002	0.673127418	0.553851433	0.45705198	0.378387137	0.314204201	0.262719709	0.221473987	0.188865954	0.163719672	0.144819946	0.131178087	0.120835237	0.113281326	0.107617097	0.103366166	0.100378383	0.098600551	0.098010167
331	3D	1	0.821269707	0.678031493	0.555601779	0.457678615	0.378670886	0.314323358	0.262580846	0.221542156	0.189064358	0.163849705	0.144885205	0.131395957	0.121302205	0.113510864	0.107754572	0.103425635	0.100381346	0.098570374	0.097969142
332	3D	1	0.820796442	0.67496529	0.555181984	0.458015865	0.37960619	0.314978823	0.263058336	0.221590334	0.188944137	0.164039761	0.145789595	0.13171551	0.121331067	0.113527036	0.107671738	0.103319937	0.10028366	0.098483899	0.097887145
333	3D	1	0.821016415	0.675699157	0.558747584	0.458844583	0.379059498	0.314811274	0.263005648	0.221560989	0.188970687	0.16355293	0.144428439	0.130076213	0.119909082	0.112833314	0.107282143	0.103058133	0.100082425	0.098311702	0.097723747
334	3D	1	0.821127704	0.675181996	0.555218969	0.457534354	0.378428503	0.31450587	0.262553117	0.221084429	0.18848878	0.163792961	0.143775096	0.129747144	0.120168918	0.112798337	0.107189173	0.102952979	0.099968288	0.098190771	0.097600333
335	3D	1	0.820128685	0.673449896	0.553918451	0.456600074	0.377450692	0.313590123	0.263142535	0.220611298	0.187674851	0.162273251	0.143213054	0.129792706	0.118982823	0.11203051	0.106735794	0.10265994	0.099761446	0.098027628	0.097450613
336	3D	1	0.819923446	0.673201382	0.553496502	0.456091815	0.377059411	0.313087354	0.261518072	0.220146083	0.187426639	0.162052804	0.142942559	0.129306343	0.119534938	0.11209947	0.106623066	0.102496238	0.099586375	0.097851801	0.097275306
337	3D	1	0.819711104	0.672846457	0.553314102	0.456102856	0.377038677	0.313077066	0.26168641	0.220258791	0.18767663	0.162574658	0.143505044	0.129164993	0.119404283	0.111930389	0.106490645	0.102358657	0.099435724	0.097692162	0.097112664
338	3D	1	0.819684044	0.672739438	0.55306416	0.455725843	0.376750882	0.312902884	0.261478733	0.220467875	0.188034742	0.162878651	0.143272224	0.128946712	0.118847962	0.110987347	0.106026133	0.102055814	0.099208113	0.097499432	0.096930147
339	3D	1	0.819635035	0.672651481	0.552928773	0.455530964	0.376487361	0.312568833	0.261136585	0.220068081	0.187667853	0.162441334	0.143096441	0.129187191	0.118285425	0.111300386	0.105978843	0.101921099	0.099045759	0.097328027	0.096756642
340	3D	1	0.819866973	0.673293683	0.554219696	0.456206651	0.376724765	0.312550753	0.260999938	0.219874026	0.187294023	0.161971554	0.142666339	0.128338825	0.118544003	0.110839649	0.105864997	0.101811506	0.098904832	0.097166514	0.096588539
341	3D	1	0.819850604	0.672974688	0.553327874	0.456050929	0.377196334	0.313345578	0.261499024	0.220039645	0.187306158	0.161884863	0.14279669	0.128783032	0.118462535	0.111355453	0.105907509	0.101759369	0.098824771	0.097073695	0.096491575
