Tick	Model	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Layer9	Layer10	Layer11	Layer12	Layer13	Layer14	Layer15	Layer16	Layer17	Layer18	Layer19	Layer20
216	3D	1	0.826277527	0.697495972	0.58977536	0.499109003	0.423495256	0.360627045	0.308392022	0.265372479	0.230173535	0.201726831	0.179234618	0.161956598	0.149231275	0.140088419	0.134559912	0.130128588	0.126758661	0.124498297	0.123365741
217	3D	1	0.826173786	0.697173875	0.5892063	0.498928899	0.423134477	0.360127656	0.307994659	0.265135268	0.230278223	0.201894094	0.179557105	0.16214189	0.149383648	0.140577856	0.135062987	0.130405298	0.126935224	0.124634016	0.123486875
218	3D	1	0.827663449	0.702480304	0.591322322	0.500116738	0.423708823	0.360441713	0.308136243	0.265116011	0.230028414	0.201807812	0.179543152	0.162394736	0.149988657	0.141469529	0.135345059	0.130606481	0.127098455	0.124774774	0.12361659
219	3D	1	0.827426132	0.699959999	0.590979863	0.500360512	0.424906442	0.361898633	0.309701011	0.26621487	0.230673323	0.20202394	0.179421569	0.16216861	0.150034995	0.140414067	0.135039807	0.13044625	0.127011485	0.1247319	0.123595407
220	3D	1	0.826730312	0.698203456	0.590418305	0.500003907	0.424490282	0.361393273	0.30910192	0.266041443	0.230711606	0.202212402	0.179690377	0.162397718	0.149601216	0.140682213	0.13505781	0.130376552	0.126924678	0.124646581	0.123513153
221	3D	1	0.826562416	0.697939914	0.590204853	0.500257771	0.425038275	0.362170016	0.311185998	0.266559354	0.231157329	0.202581984	0.179985309	0.162632915	0.14965643	0.141321397	0.135124146	0.130402111	0.126934156	0.124644762	0.123505079
222	3D	1	0.827819608	0.698646617	0.590910678	0.500878607	0.425118219	0.362247654	0.309690135	0.266568441	0.231458537	0.203175195	0.180624702	0.163068706	0.150209257	0.141859355	0.135518755	0.13082687	0.127323372	0.124991465	0.123826546
223	3D	1	0.82703824	0.698743445	0.590310704	0.49967151	0.42418367	0.361492923	0.309597896	0.26659491	0.231363639	0.203008968	0.18067877	0.163583985	0.151402299	0.142286481	0.136086829	0.131292427	0.127742596	0.125391086	0.124218939
224	3D	1	0.826495478	0.697666598	0.589775252	0.499591365	0.424366543	0.361349303	0.309143743	0.26617236	0.231177069	0.203131307	0.181255317	0.16470888	0.151009332	0.141852196	0.135907699	0.131232407	0.127761797	0.125461479	0.124314667
225	3D	1	0.826363418	0.69768668	0.590099161	0.499635345	0.424017562	0.361065361	0.309014707	0.265946182	0.230837999	0.202637385	0.180434158	0.164094313	0.150936945	0.142520914	0.136081896	0.131224961	0.127755702	0.125457278	0.12430932
226	3D	1	0.826679891	0.698337505	0.589784246	0.499360823	0.424088218	0.361219913	0.308958444	0.265878744	0.230982473	0.202805827	0.180441521	0.162987875	0.15031444	0.142216156	0.136029077	0.131239717	0.127707799	0.125376263	0.124216566
227	3D	1	0.82613484	0.697130198	0.589093121	0.498643964	0.423234637	0.360387216	0.307982026	0.264914044	0.229822315	0.201471263	0.179052962	0.161890626	0.149380647	0.140658334	0.13511113	0.130542402	0.127150549	0.124903745	0.123784337
228	3D	1	0.826137303	0.697169127	0.589249474	0.498495909	0.422713018	0.359631154	0.307385726	0.26442249	0.22941194	0.201135345	0.178728593	0.161447027	0.148678642	0.14062067	0.134604138	0.130028276	0.126660543	0.124433715	0.123324326
229	3D	1	0.826372939	0.696963185	0.58860276	0.498016586	0.422379575	0.359380981	0.307168591	0.264045864	0.228856537	0.200490638	0.177942034	0.160617011	0.147964136	0.139699592	0.133831177	0.129397242	0.126100924	0.123908914	0.122814272
230	3D	1	0.826027246	0.696601707	0.588225695	0.497608986	0.421989424	0.359084726	0.306982567	0.264065482	0.229015766	0.200569671	0.178063197	0.160604128	0.147741352	0.138855701	0.133678129	0.129212485	0.125858514	0.123627245	0.122513687
231	3D	1	0.826169071	0.697124467	0.58891786	0.498457193	0.422835378	0.36001956	0.307429862	0.264185348	0.228917757	0.200439367	0.177919984	0.160675804	0.148041327	0.139041708	0.133628239	0.129057102	0.125658174	0.123406077	0.122283789
232	3D	1	0.826259609	0.697420597	0.589409595	0.499063821	0.423763168	0.360280881	0.307610185	0.264264166	0.228904843	0.200452547	0.178104747	0.161535554	0.148001203	0.139587608	0.133462673	0.12890317	0.125493555	0.123226258	0.12209483
233	3D	1	0.825951211	0.696815683	0.588787781	0.498449664	0.422924132	0.360067256	0.307936397	0.26478006	0.229548795	0.20111686	0.178551764	0.161312342	0.149085154	0.139321349	0.132935462	0.128830865	0.125416129	0.123132352	0.121991885
234	3D	1	0.826367529	0.697630201	0.589408078	0.49916855	0.423911	0.360664486	0.308068892	0.264780795	0.229391732	0.200835049	0.178203927	0.16076724	0.147840416	0.138914305	0.133512768	0.128882085	0.125419881	0.123122583	0.121977499
235	3D	1	0.82586224	0.696693807	0.588728567	0.498687853	0.423867529	0.360319659	0.307912037	0.264517742	0.229109618	0.200619304	0.178164086	0.161006177	0.148408864	0.140026613	0.133787106	0.129005234	0.125488433	0.123167554	0.122012901
236	3D	1	0.825920518	0.696754128	0.588652946	0.498131453	0.422573329	0.359688203	0.307472644	0.26444365	0.229309145	0.201132956	0.179478272	0.161348246	0.14898316	0.139195026	0.133596824	0.129021731	0.125560389	0.123249644	0.122094889
237	3D	1	0.825904457	0.696664449	0.588480374	0.497974058	0.422408016	0.359497046	0.307278251	0.264259243	0.229149394	0.200864229	0.178371208	0.16097536	0.148133796	0.139288985	0.133609838	0.129025175	0.12558417	0.123294691	0.122152004
238	3D	1	0.826186405	0.697306931	0.589552825	0.498519318	0.422733896	0.359813562	0.307831344	0.265143364	0.230075215	0.202429379	0.178942044	0.162089334	0.14845255	0.13926088	0.133651278	0.128975378	0.125513706	0.123224887	0.122085453
239	3D	1	0.826192549	0.697191271	0.589331034	0.499211652	0.423269946	0.360130352	0.307893336	0.264894716	0.229850453	0.201593362	0.179210476	0.161684912	0.148723605	0.140273147	0.133919499	0.129112448	0.125595009	0.123278097	0.122126179
240	3D	1	0.826542059	0.697893422	0.589607418	0.499058588	0.423334293	0.360282224	0.307994686	0.26497326	0.229946855	0.202020783	0.180433171	0.162508421	0.15031779	0.140435312	0.134509218	0.129597919	0.125979257	0.123595163	0.122410667
241	3D	1	0.826418596	0.697716497	0.590009596	0.499079694	0.423508802	0.360800197	0.308596338	0.265507512	0.230147628	0.201766969	0.179370125	0.16209746	0.149461764	0.141174874	0.134768404	0.129842658	0.126233612	0.123860041	0.122681502
242	3D	1	0.827460753	0.701772111	0.590676846	0.499920838	0.423764434	0.360674437	0.308591151	0.265749799	0.230468223	0.202004224	0.179619717	0.162185874	0.149450001	0.140442312	0.134782419	0.129994243	0.126432193	0.124073283	0.122898323
243	3D	1	0.826318054	0.697339188	0.589416236	0.499306765	0.424392344	0.361614634	0.309364595	0.267717572	0.232328606	0.202754313	0.180791273	0.162529113	0.149360096	0.140247759	0.13450759	0.129920866	0.126471507	0.124173572	0.123025806
244	3D	1	0.82624129	0.697328103	0.589500069	0.499261018	0.423999203	0.361417074	0.308884146	0.265751024	0.230657095	0.202383011	0.180033788	0.162845068	0.149838398	0.140848963	0.134516169	0.130350996	0.126857085	0.124512677	0.123340178
245	3D	1	0.826328838	0.697512889	0.589659663	0.499474274	0.424188101	0.361996133	0.310978371	0.266276574	0.23095071	0.202828945	0.181355464	0.163418643	0.150427646	0.141995395	0.135665789	0.13078339	0.127187668	0.124815175	0.123635239
246	3D	1	0.827014226	0.698241842	0.589935436	0.499561569	0.423808425	0.360871442	0.308791575	0.265943541	0.230993878	0.203554021	0.180196935	0.162977901	0.150380163	0.142048644	0.135717975	0.130876822	0.127309587	0.124952009	0.123778302
247	3D	1	0.827097478	0.698989677	0.591595551	0.500406929	0.42442275	0.361256661	0.309064906	0.266320013	0.231140925	0.202728649	0.180451519	0.163352973	0.151139449	0.141503968	0.135740658	0.130898228	0.127334285	0.124985146	0.123817142
248	3D	1	0.826502633	0.698183568	0.592883941	0.499701413	0.423927443	0.360974856	0.308886107	0.266031238	0.231055256	0.20296289	0.18066001	0.163193311	0.150990199	0.141788082	0.135496797	0.130700506	0.12720808	0.124903631	0.1237552
249	3D	1	0.826939872	0.698307054	0.590484964	0.500574872	0.425628165	0.363841222	0.309709414	0.266436639	0.231301285	0.202986984	0.18052815	0.163347518	0.150429489	0.1414076	0.135825702	0.131023956	0.127437193	0.125060695	0.12387723
250	3D	1	0.82654491	0.697943012	0.590197923	0.500020838	0.424959973	0.36176926	0.3095258	0.266446253	0.231286546	0.203084294	0.181026579	0.164509331	0.151161051	0.142606936	0.136304252	0.13140752	0.12778208	0.125381874	0.124186034
251	3D	1	0.826249698	0.697481932	0.590191947	0.50233852	0.424679799	0.361733248	0.309762308	0.267193734	0.231644378	0.203185361	0.180556343	0.163289376	0.150777537	0.142653732	0.136358901	0.131521962	0.127961539	0.12561083	0.124440933
252	3D	1	0.826064474	0.697015753	0.589154084	0.499255276	0.424760984	0.363499002	0.309917944	0.267976647	0.231600783	0.203270504	0.181027943	0.163745131	0.150960328	0.142143227	0.13652527	0.131749556	0.128194273	0.125839632	0.124666797
253	3D	1	0.826068586	0.697036535	0.589114149	0.499270086	0.425889274	0.361221514	0.309104194	0.266348469	0.231385301	0.203290885	0.181258044	0.164964006	0.151680123	0.14319191	0.136790197	0.131912434	0.128338067	0.125982275	0.124810633
254	3D	1	0.826034255	0.696953072	0.588995179	0.498506938	0.423119185	0.36054269	0.308817301	0.266218557	0.231463091	0.204376611	0.181374134	0.164789479	0.151463767	0.142751581	0.135881639	0.1317292	0.128274464	0.125961985	0.124806233
255	3D	1	0.826014679	0.696632537	0.588408074	0.498059156	0.422775149	0.360141471	0.308267337	0.265567559	0.230759347	0.202810732	0.180442657	0.163399693	0.150639603	0.141784742	0.136097296	0.131535137	0.128099866	0.125808356	0.124663231
256	3D	1	0.825726349	0.696378233	0.588156913	0.497734491	0.422341959	0.35970989	0.308072319	0.266567207	0.23048411	0.202379089	0.180301687	0.163153528	0.150491182	0.141393789	0.13597503	0.131351944	0.127902782	0.125615211	0.124474903
257	3D	1	0.825964958	0.696766076	0.588626705	0.498215475	0.422815114	0.360075146	0.30797313	0.26514133	0.230283467	0.202096487	0.179951637	0.163067539	0.150544452	0.142083555	0.135829736	0.131072268	0.127602624	0.125324754	0.124194146
258	3D	1	0.826011329	0.696881868	0.588815977	0.498454017	0.423021176	0.360237742	0.308242113	0.265256068	0.230301808	0.202336369	0.180082095	0.163537599	0.150056252	0.14178237	0.135641975	0.130922988	0.127446304	0.125150135	0.124007387
259	3D	1	0.826198468	0.697230851	0.588889395	0.498299181	0.422712375	0.359839481	0.30777335	0.264925736	0.22996472	0.201810856	0.179589008	0.162290468	0.149761242	0.140779639	0.13524794	0.130641448	0.12721829	0.124947184	0.123814309
260	3D	1	0.825833067	0.696634745	0.588641674	0.498448052	0.422786691	0.35995336	0.307987178	0.264973078	0.229950215	0.201854057	0.179792014	0.163504113	0.150096467	0.141746451	0.135462316	0.130671027	0.127166024	0.124860211	0.123714761
261	3D	1	0.82568231	0.696311936	0.588071742	0.497617353	0.42216317	0.359392345	0.30738999	0.26458107	0.229661749	0.201538586	0.179302945	0.162288021	0.150139992	0.140563466	0.134970084	0.130322457	0.126879287	0.124601273	0.123466852
262	3D	1	0.825922063	0.69676125	0.588715362	0.498378912	0.422727584	0.359804722	0.307705748	0.264834878	0.229870458	0.201743101	0.179453104	0.162425579	0.149684791	0.140410453	0.13478091	0.130099615	0.126646996	0.124369011	0.123236088
263	3D	1	0.8264765	0.697497989	0.589236891	0.498614063	0.423007498	0.360121431	0.307931739	0.264999188	0.230136508	0.202824728	0.179606915	0.162473836	0.150078165	0.140326125	0.134452847	0.12983642	0.126432527	0.124175314	0.123049013
264	3D	1	0.826281524	0.697477606	0.589802539	0.498851703	0.423159364	0.360147249	0.308007701	0.265161504	0.230276976	0.201795991	0.179393894	0.162257834	0.149431549	0.141178982	0.134998558	0.130240077	0.126727256	0.12440325	0.123245492
265	3D	1	0.827142587	0.698067339	0.589594798	0.499017302	0.423599298	0.361058839	0.309309526	0.265779941	0.230332583	0.201744003	0.179077021	0.161648527	0.14881725	0.139928193	0.134296297	0.129857516	0.126513395	0.124279173	0.123161416
266	3D	1	0.827648276	0.698394043	0.5897325	0.498994957	0.423427999	0.360699452	0.308818944	0.265981811	0.230483506	0.201956565	0.179466269	0.162340807	0.150027363	0.14043797	0.134868371	0.130181668	0.1266996	0.124394545	0.123246504
267	3D	1	0.826818185	0.698601705	0.591671066	0.501358608	0.427372715	0.361944701	0.309243693	0.266023331	0.230660148	0.20223411	0.179873521	0.162644987	0.149722951	0.140605759	0.135077787	0.130368726	0.126861309	0.124538742	0.123382147
268	3D	1	0.826608679	0.698161381	0.590948366	0.500599387	0.424659781	0.361790175	0.309825781	0.266405221	0.230843591	0.202214656	0.179659559	0.162289829	0.149490828	0.140504698	0.134962012	0.130287771	0.126819302	0.124524524	0.123381653
269	3D	1	0.827146871	0.69920092	0.590441731	0.499646595	0.42399006	0.360956678	0.308767694	0.265873088	0.230948543	0.202460259	0.179842245	0.162395	0.149489277	0.140801704	0.13409551	0.130075306	0.12671581	0.124461355	0.123332985
270	3D	1	0.82605837	0.697008658	0.589051968	0.498857778	0.423466391	0.36056455	0.308466159	0.265663009	0.230278907	0.201865094	0.179542638	0.163077175	0.150072761	0.140418405	0.134782947	0.130132169	0.126694311	0.124419158	0.123285449
271	3D	1	0.826022264	0.696970593	0.589052443	0.498836811	0.423313281	0.360327197	0.308053756	0.265003475	0.229895796	0.201624853	0.179147051	0.161915575	0.149281744	0.140711307	0.134416476	0.129791702	0.126430786	0.124209219	0.123100701
272	3D	1	0.826496189	0.698041947	0.589461128	0.498640361	0.422919338	0.359947509	0.307793349	0.264885451	0.229929872	0.201807218	0.179456925	0.162292121	0.14947997	0.140229258	0.134727676	0.130061783	0.126590192	0.124291451	0.123146497
273	3D	1	0.830993274	0.698167405	0.589599734	0.498963634	0.423380632	0.360496465	0.308271525	0.265269262	0.230176818	0.201696653	0.179181769	0.161910022	0.149198294	0.140807003	0.13479069	0.130114901	0.126649214	0.124353312	0.123209033
274	3D	1	0.826273891	0.697331116	0.58924149	0.498868738	0.423450079	0.360554105	0.308399991	0.265424021	0.230461068	0.202978043	0.179532456	0.162149797	0.149324369	0.140352373	0.134149049	0.130087602	0.12668074	0.124397191	0.123255572
275	3D	1	0.826331611	0.697362925	0.589478588	0.499369447	0.424104422	0.360982663	0.308689081	0.265651622	0.230488679	0.202068891	0.179456733	0.161985121	0.149074613	0.140288445	0.134906098	0.130304786	0.12685587	0.124560962	0.123414996
276	3D	1	0.826756476	0.698488107	0.591832536	0.503609183	0.425625182	0.362366327	0.310171842	0.266865499	0.231368656	0.202851206	0.180195376	0.162787405	0.149697753	0.141038493	0.134722643	0.130182562	0.126821461	0.124581739	0.123461249
277	3D	1	0.82633631	0.697408247	0.589503475	0.499274771	0.423975706	0.361334001	0.309441825	0.266163244	0.230864957	0.202396491	0.1798586	0.162420549	0.149595157	0.140718466	0.135028936	0.130441584	0.127031547	0.124763234	0.123629931
278	3D	1	0.826336198	0.697492219	0.589725516	0.499701697	0.424576801	0.361964237	0.309678894	0.266421656	0.231051982	0.202523763	0.179976834	0.162668405	0.149668519	0.140714632	0.135234584	0.130719135	0.127291656	0.12499742	0.123848866
279	3D	1	0.826452713	0.697764738	0.58990222	0.499536777	0.424222582	0.361567535	0.309540883	0.266677768	0.231629976	0.203301485	0.1807653	0.163598952	0.151507452	0.14240448	0.136096076	0.131263009	0.127700661	0.12534611	0.124173675
280	3D	1	0.826887035	0.698656363	0.590022036	0.499447067	0.423988755	0.361237951	0.309214925	0.26632209	0.231210448	0.20290526	0.180546848	0.163373534	0.150538984	0.141384983	0.135089433	0.130473068	0.12771489	0.125516264	0.124395185
281	3D	1	0.82721308	0.699505746	0.593819949	0.50037813	0.424475348	0.361543402	0.309220982	0.266173396	0.231145935	0.202984519	0.180628379	0.163524914	0.151171236	0.142905627	0.13654234	0.131743413	0.128213639	0.125878189	0.124714067
282	3D	1	0.826279002	0.697412816	0.589567799	0.499320448	0.424087767	0.361488307	0.309256707	0.266282482	0.231226119	0.202988192	0.180702144	0.163787297	0.151876675	0.142100041	0.136485891	0.131775275	0.128280505	0.125967794	0.124815992
283	3D	1	0.826308508	0.697422831	0.589194289	0.498770324	0.423387684	0.360692578	0.308746288	0.26601941	0.231239068	0.203007713	0.181543182	0.164314816	0.151447131	0.142348795	0.136087497	0.13145323	0.128043019	0.125783957	0.124657181
284	3D	1	0.826080633	0.696913823	0.588838339	0.498591674	0.423496571	0.36041681	0.308345662	0.265605955	0.230887292	0.203086188	0.180704575	0.163394886	0.150632008	0.141686105	0.136194508	0.13150445	0.128014745	0.125705997	0.124556817
285	3D	1	0.826455035	0.697699676	0.589715536	0.499200468	0.423478137	0.360514262	0.308473156	0.265756881	0.230505726	0.202271452	0.180227951	0.163691877	0.150404038	0.142167609	0.136049067	0.131359252	0.127902065	0.125614918	0.124475185
286	3D	1	0.826298282	0.697415761	0.589249321	0.498793603	0.42339506	0.36079525	0.30837247	0.26533017	0.2301862	0.201927731	0.179688014	0.162739199	0.15080887	0.141476967	0.136024549	0.131346461	0.127853621	0.12553949	0.124387153
287	3D	1	0.826162974	0.69764186	0.592273457	0.499171776	0.423644566	0.360349052	0.308104017	0.26515912	0.230185533	0.202148208	0.179753775	0.162592595	0.149905485	0.140864508	0.135337746	0.130794962	0.127436319	0.125212319	0.124103252
288	3D	1	0.826114466	0.696819021	0.588655501	0.498314021	0.422998096	0.360366432	0.308553627	0.265392111	0.230324304	0.202286817	0.180865446	0.163054392	0.150098828	0.141769906	0.135394793	0.130638982	0.127203361	0.124952961	0.123836324
289	3D	1	0.826220961	0.697319024	0.588851157	0.498245086	0.422686705	0.359849161	0.307823204	0.264949335	0.230042984	0.201549759	0.179047573	0.161761776	0.149069013	0.140349798	0.134904326	0.130314247	0.126911908	0.124662679	0.123543118
290	3D	1	0.826306068	0.697859006	0.592488863	0.499195456	0.423095251	0.359954181	0.307690449	0.26467759	0.22962581	0.201477461	0.179298371	0.162050178	0.149314521	0.140415485	0.134955929	0.130318955	0.126859766	0.12456617	0.12342336
291	3D	1	0.826159557	0.696937177	0.588761969	0.498344357	0.422861367	0.359992544	0.307844336	0.264891962	0.229873646	0.201649147	0.179291067	0.162017016	0.149515028	0.141446776	0.135157816	0.130341206	0.126814975	0.124494303	0.123341197
292	3D	1	0.825974083	0.696915987	0.589265311	0.501049815	0.423098719	0.359948335	0.307801128	0.264736016	0.229637606	0.201429889	0.178821014	0.161358129	0.148618578	0.140429813	0.134346271	0.129739366	0.126366633	0.124141754	0.123034092
293	3D	1	0.826080538	0.696836079	0.588644573	0.498249923	0.422927312	0.360388976	0.307954664	0.264789562	0.229529876	0.201114627	0.178652277	0.161456064	0.149008067	0.140829263	0.134566147	0.129820812	0.126342666	0.124049042	0.122908082
294	3D	1	0.82663365	0.698338548	0.593032229	0.499621014	0.423677219	0.360572343	0.308482612	0.266541618	0.230008647	0.201402892	0.17883957	0.161583174	0.149484443	0.140440565	0.134228619	0.129647537	0.126265631	0.124019586	0.122897855
295	3D	1	0.826232801	0.697411993	0.589800968	0.498823077	0.423117122	0.360226996	0.308089389	0.265213405	0.230354484	0.201982632	0.17929966	0.161898032	0.148899647	0.139689958	0.13346719	0.129537937	0.126242069	0.124023581	0.122910673
296	3D	1	0.827269169	0.697802775	0.589344096	0.49879729	0.423328092	0.36037298	0.308167776	0.265192926	0.230131338	0.201829646	0.179415526	0.162116913	0.149304058	0.140208418	0.134600997	0.129941339	0.126499561	0.124223875	0.123090176
297	3D	1	0.826565781	0.697656733	0.589555421	0.499004645	0.423433696	0.360568144	0.308424256	0.265442505	0.23039985	0.202308693	0.180652819	0.162453601	0.149625976	0.141188467	0.135022304	0.130294589	0.126820692	0.124520987	0.123373655
298	3D	1	0.826345421	0.697516302	0.589525172	0.499319311	0.424145632	0.362928903	0.309111271	0.265998685	0.230795492	0.202431152	0.180016581	0.162857627	0.150900181	0.141475733	0.135650941	0.130814981	0.127248374	0.124896146	0.123726658
299	3D	1	0.826085491	0.697044146	0.589051536	0.498765905	0.423442409	0.360801193	0.308947739	0.266324494	0.231185015	0.202573218	0.179999499	0.162624434	0.149835822	0.14149127	0.135538491	0.130881069	0.127405079	0.125091946	0.12393636
300	3D	1	0.826516137	0.69730274	0.589095129	0.498648181	0.423178609	0.360371994	0.308307607	0.265463505	0.230648361	0.203310457	0.179924632	0.162544675	0.149850877	0.141167921	0.135484328	0.130877079	0.127451423	0.12517344	0.124035549
301	3D	1	0.826400872	0.697402764	0.58916901	0.498539875	0.422909149	0.360006093	0.307899968	0.265012219	0.230014577	0.201768529	0.179494628	0.162509268	0.150583047	0.141706833	0.13546835	0.130767136	0.127330861	0.125066235	0.123939531
302	3D	1	0.826140287	0.697181327	0.589263965	0.498504724	0.422861454	0.360005865	0.307774958	0.264807511	0.229794671	0.201630493	0.179402311	0.162358708	0.149744558	0.140604682	0.134964183	0.130469582	0.127098541	0.124852437	0.12373016
303	3D	1	0.826124167	0.697135663	0.589385919	0.499576705	0.423484392	0.360530642	0.307969325	0.264932145	0.229974307	0.201772099	0.179364759	0.162872565	0.149542749	0.141219815	0.135154988	0.130484589	0.127038589	0.124759503	0.123624246
304	3D	1	0.825925486	0.696735848	0.588620908	0.498312407	0.423285698	0.362212787	0.308420986	0.265554692	0.231542038	0.202027226	0.17947318	0.162108594	0.149324072	0.140411574	0.134816688	0.130182613	0.126765824	0.12451153	0.123390201
305	3D	1	0.825988289	0.696842488	0.588734546	0.498312563	0.422776683	0.359905161	0.307807669	0.26488247	0.229844493	0.201648128	0.17953462	0.163329834	0.150532081	0.140979701	0.134635844	0.129979998	0.126565776	0.124309702	0.123186253
306	3D	1	0.826252807	0.697321594	0.589428974	0.498946558	0.423181921	0.360090537	0.307826358	0.264793815	0.229668974	0.201359848	0.178973861	0.161684241	0.148702376	0.139552007	0.13401148	0.129587164	0.126267534	0.124056699	0.122952461
307	3D	1	0.826222319	0.697281108	0.589318686	0.498800285	0.423192211	0.360241528	0.308084526	0.265143888	0.229870406	0.201505928	0.179144687	0.161998001	0.149999957	0.141026016	0.134690904	0.129919405	0.126422625	0.12411511	0.122966592
308	3D	1	0.826368122	0.697539022	0.589606771	0.4992741	0.423615567	0.360582523	0.308274784	0.265123985	0.229920292	0.201662987	0.179527657	0.162083301	0.149059882	0.139975148	0.134530786	0.129911568	0.126470402	0.124187909	0.123049706
309	3D	1	0.827205562	0.698490188	0.591146764	0.500923702	0.425343248	0.361740005	0.309286017	0.266334541	0.230800768	0.202319748	0.179819048	0.162428444	0.149381687	0.140382423	0.134657745	0.130039447	0.126577089	0.124275301	0.123126924
310	3D	1	0.826599045	0.697950559	0.590141359	0.499709512	0.424146263	0.361226757	0.309051549	0.265927047	0.230537839	0.202158477	0.179869929	0.163379904	0.150607818	0.141252637	0.135022094	0.130236148	0.126707923	0.124378621	0.123220052
311	3D	1	0.827430906	0.698822179	0.591468473	0.503130096	0.42501003	0.361859241	0.30922997	0.265776444	0.230354559	0.201927525	0.17958956	0.162539749	0.149776997	0.140908186	0.135215429	0.13043323	0.126884386	0.124536916	0.123368314
312	3D	1	0.831818261	0.702140318	0.590308251	0.499482362	0.423909137	0.361060381	0.308843653	0.265639494	0.230417011	0.202189664	0.180149526	0.163835132	0.150829639	0.141548279	0.135318075	0.130523393	0.12698731	0.124652177	0.12349044
313	3D	1	0.826560196	0.698133831	0.589604748	0.499121692	0.42369375	0.361023258	0.308958311	0.266194244	0.230958635	0.202666654	0.180361805	0.163115455	0.150366287	0.141877693	0.135547826	0.130706474	0.127153413	0.124811359	0.123646678
314	3D	1	0.826102525	0.69709395	0.589132737	0.498782968	0.423289449	0.360483594	0.308553569	0.26588686	0.230880166	0.202718078	0.180641507	0.163209915	0.150078428	0.141073227	0.135411769	0.130703384	0.12721991	0.124915393	0.123767487
315	3D	1	0.826538738	0.698079675	0.589485963	0.498899342	0.423381979	0.360600598	0.308647166	0.265934904	0.230971546	0.202452154	0.179982958	0.162691348	0.149795543	0.140787583	0.135350808	0.130782997	0.127345482	0.125051449	0.123904399
316	3D	1	0.825961753	0.696802666	0.588710231	0.498363817	0.423009659	0.36033938	0.308361135	0.265646317	0.230912049	0.203054494	0.180818735	0.163588655	0.150880061	0.141729632	0.13589272	0.131084769	0.12756366	0.125242716	0.124087799
317	3D	1	0.826384782	0.697615119	0.58973875	0.499728227	0.424885923	0.36330825	0.309336831	0.266100948	0.23091922	0.202657281	0.180491127	0.163888375	0.150214866	0.141116812	0.135637286	0.13104221	0.127605136	0.125315967	0.124171907
318	3D	1	0.826274588	0.697477631	0.589923122	0.499155356	0.423724998	0.361233892	0.30896943	0.265844945	0.230873406	0.202568137	0.180945243	0.162741659	0.149771659	0.140804254	0.135323191	0.130826904	0.127473996	0.12523751	0.124118156
319	3D	1	0.826037427	0.696983659	0.588995923	0.498611979	0.423214401	0.360518563	0.308467492	0.265593589	0.230397346	0.202006026	0.179512065	0.162251178	0.149513519	0.140619506	0.135353834	0.130841417	0.127457781	0.125204956	0.124079487
320	3D	1	0.826435303	0.6981217	0.592909854	0.499750121	0.423741119	0.360761958	0.308773772	0.265501471	0.23015546	0.201683136	0.179135515	0.161765451	0.148882407	0.140059001	0.134834382	0.130449211	0.127159434	0.124966215	0.123869608
321	3D	1	0.826053624	0.697002643	0.589038187	0.498796348	0.423561703	0.360975846	0.308653031	0.265619097	0.23051905	0.201865822	0.179269644	0.161907528	0.149161503	0.140483753	0.134959729	0.130377951	0.126994348	0.124757567	0.123643625
322	3D	1	0.825861198	0.696674025	0.5886529	0.498489756	0.423446457	0.360385241	0.308269613	0.265318031	0.230252108	0.201896259	0.179338303	0.162065443	0.149576172	0.141081708	0.134924632	0.130328175	0.126926493	0.124666598	0.123538035
323	3D	1	0.825903971	0.696560287	0.588305193	0.497831542	0.422391316	0.359659195	0.307593481	0.264754607	0.229874405	0.201868607	0.179301854	0.161918962	0.149116271	0.140035888	0.13437773	0.129922929	0.126665745	0.124479523	0.123380889
324	3D	1	0.826226579	0.697172762	0.588772574	0.498093584	0.422469338	0.35958932	0.307418579	0.264526294	0.229648458	0.201735134	0.179866723	0.163401467	0.149759794	0.140972357	0.135267264	0.130485136	0.126959733	0.124633966	0.123476973
325	3D	1	0.826322977	0.697687935	0.588952764	0.498244485	0.422600975	0.359708352	0.307641492	0.26481292	0.229968807	0.202094681	0.179905856	0.162993964	0.151014214	0.142006191	0.135569297	0.130662453	0.127077329	0.124723111	0.123555209
326	3D	1	0.825961915	0.69687032	0.588780308	0.49864442	0.422674064	0.359656836	0.307540769	0.264704319	0.229804544	0.201694808	0.179530073	0.162293997	0.149826408	0.141071292	0.135397454	0.130596625	0.127042335	0.124697798	0.123532678
327	3D	1	0.825759424	0.69646626	0.588306892	0.497928125	0.422521479	0.35961689	0.307398144	0.264377463	0.229316052	0.201184741	0.179123296	0.162041639	0.149464881	0.141399085	0.13509626	0.130289708	0.126775174	0.124464976	0.123318081
328	3D	1	0.825832339	0.696581213	0.588420893	0.498043129	0.422688206	0.360035223	0.308061505	0.265292703	0.230174011	0.202768549	0.17958391	0.162073532	0.149348389	0.140533365	0.13472689	0.130074191	0.126604073	0.124304313	0.123158781
329	3D	1	0.826274649	0.697397664	0.589233414	0.498644024	0.422968723	0.360011909	0.307857759	0.264922269	0.229922839	0.2017673	0.179466593	0.163022823	0.149657214	0.141106491	0.134732834	0.129989709	0.12651865	0.124227982	0.123087805
